ObjectID,Classification,Park,City,Surface_Type,Width_ft,Summer_Use,Winter_Use,Plowed,Trail_Name,Length_ft,city_population
56341,RT,Not In Park,Edina,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,19.65,53342.0
56342,RT,Not In Park,Edina,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,39.18,53342.0
56343,RT,Not In Park,Edina,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,21.17,53342.0
56344,RT,Not In Park,Edina,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,51.22,53342.0
56345,RT,Not In Park,Edina,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,30.47,53342.0
56346,RT,Not In Park,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,7851.06,80619.0
56347,RT,Not In Park,Brooklyn Park,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,280.22,80619.0
56348,RT,Not In Park,Minnetonka,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,416.32,51923.0
56350,RT,Not In Park,Minnetonka,Tunnel,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,19.44,51923.0
56351,RT,Not In Park,Minnetonka,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,1265.03,51923.0
56748,RT,Not In Park,Richfield,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nokomis - Minnesota River Regional Trail,2203.06,36284.0
56749,RT,Not In Park,Richfield,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nokomis - Minnesota River Regional Trail,632.18,36284.0
57149,RT,Not In Park,Edina,Tunnel,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,167.44,53342.0
57154,PT,Not In Park,Medina,Dock/Pier,,Boardwalk,Boardwalk,False,,60.21,7102.0
57160,PT,Not In Park,Medina,Dock/Pier,,Boardwalk,Boardwalk,False,,65.53,7102.0
57550,RT,Not In Park,Richfield,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,10428.45,36284.0
57551,RT,Not In Park,Edina,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,4644.09,53342.0
57552,RT,Not In Park,Richfield,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,7095.04,36284.0
57553,RT,Not In Park,Richfield,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,1607.36,36284.0
57554,PT,Baker,Medina,Dock/Pier,,Boardwalk,Boardwalk,False,,40.81,7102.0
57559,PT,Not In Park,Medina,Dock/Pier,,Boardwalk,Boardwalk,False,,101.08,7102.0
57560,PT,Not In Park,Medina,Dock/Pier,,Boardwalk,Boardwalk,False,,41.36,7102.0
57565,PT,Not In Park,Shorewood,Dock/Pier,,Boardwalk,Boardwalk,False,,32.27,7440.0
57566,PT,Lake Minnetonka,Minnetrista,Dock/Pier,,Boardwalk,Boardwalk,False,,39.36,8946.0
57567,PT,Lake Minnetonka,Minnetrista,Dock/Pier,,Boardwalk,Boardwalk,False,,39.34,8946.0
57569,PT,Lake Rebecca,Greenfield,Dock/Pier,,Boardwalk,Boardwalk,False,,41.75,2850.0
57570,PT,Lake Rebecca,Greenfield,Bituminous,8.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,10.85,2850.0
57571,PT,Lake Rebecca,Greenfield,Bituminous,8.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,32.87,2850.0
57572,PT,Lake Rebecca,Greenfield,Bituminous,8.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,23.81,2850.0
57576,PT,Bryant,Eden Prairie,Dock/Pier,,Boardwalk,Boardwalk,False,,36.16,61496.0
57577,PT,Carver,Victoria,Dock/Pier,,Boardwalk,Boardwalk,False,,35.51,11768.0
57578,PT,Carver,Victoria,Dock/Pier,,Boardwalk,Boardwalk,False,,102.11,11768.0
57579,PT,Carver,Victoria,Dock/Pier,,Boardwalk,Boardwalk,False,,40.16,11768.0
57581,PT,Carver,Laketown Twp.,Dock/Pier,,Boardwalk,Boardwalk,False,,88.0,
57582,PT,Carver,Laketown Twp.,Dock/Pier,,Boardwalk,Boardwalk,False,,29.4,
57585,PT,Carver,Laketown Twp.,Dock/Pier,,Boardwalk,Boardwalk,False,,104.93,
57586,PT,Carver,Laketown Twp.,Dock/Pier,,Boardwalk,Boardwalk,False,,29.4,
57589,PT,Carver,Laketown Twp.,Dock/Pier,,Boardwalk,Boardwalk,False,,40.75,
57590,PT,Carver,Victoria,Dock/Pier,,Boardwalk,Boardwalk,False,,45.23,11768.0
57591,PT,Carver,Laketown Twp.,Dock/Pier,,Boardwalk,Boardwalk,False,,19.13,
57592,PT,Carver,Laketown Twp.,Dock/Pier,,Boardwalk,Boardwalk,False,,25.66,
57593,PT,Cedar Lake Farm,Helena Twp.,Dock/Pier,,Boardwalk,Boardwalk,False,,40.48,
57594,PT,Cedar Lake Farm,Helena Twp.,Dock/Pier,,Boardwalk,Boardwalk,False,,89.41,
57596,PT,Cedar Lake Farm,Helena Twp.,Dock/Pier,,Boardwalk,Boardwalk,False,,107.98,
57599,PT,Eagle,Maple Grove,Dock/Pier,,Boardwalk,Boardwalk,False,,103.0,71618.0
57601,PT,Eagle,Maple Grove,Dock/Pier,,Boardwalk,Boardwalk,False,,40.9,71618.0
57602,PT,Fish,Maple Grove,Dock/Pier,,Boardwalk,Boardwalk,False,,72.19,71618.0
57619,PT,Not In Park,Plymouth,Dock/Pier,,Boardwalk,Boardwalk,False,,58.05,76546.0
57622,PT,Hyland,Bloomington,Dock/Pier,,Boardwalk,Boardwalk,False,,124.64,86580.0
57624,PT,Hyland,Bloomington,Dock/Pier,,Boardwalk,Boardwalk,False,,6.63,86580.0
57625,PT,Hyland,Bloomington,Dock/Pier,,Boardwalk,Boardwalk,False,,41.39,86580.0
57626,PT,Hyland,Bloomington,Dock/Pier,,Boardwalk,Boardwalk,False,,92.39,86580.0
57628,PT,Hyland,Bloomington,Dock/Pier,,Boardwalk,Boardwalk,False,,59.87,86580.0
57629,PT,Murphy-Hanrehan,Credit River Twp.,Dock/Pier,,Boardwalk,Boardwalk,False,,34.55,
57630,PT,North Mississippi,Brooklyn Center,Dock/Pier,,Boardwalk,Boardwalk,False,,60.95,31032.0
57631,PT,Twin Lakes Boat Access,Robbinsdale,Dock/Pier,,Boardwalk,Boardwalk,False,,69.18,13764.0
57633,PT,Twin Lakes Boat Access,Robbinsdale,Dock/Pier,,Boardwalk,Boardwalk,False,,84.38,13764.0
57634,PT,Twin Lakes Boat Access,Robbinsdale,Dock/Pier,,Boardwalk,Boardwalk,False,,41.09,13764.0
57635,PT,Not In Park,Eden Prairie,Dock/Pier,,Boardwalk,Boardwalk,False,,101.51,61496.0
57636,PT,Not In Park,Eden Prairie,Dock/Pier,,Boardwalk,Boardwalk,False,,41.19,61496.0
57639,PT,Baker,Orono,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,1669.98,8055.0
57640,PT,Baker,Medina,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,524.28,7102.0
57641,PT,Baker,Orono,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,118.76,8055.0
57642,RT,Not In Park,Medina,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,17.76,7102.0
57643,RT,Not In Park,Corcoran,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,29.03,8203.0
57644,RT,Baker,Corcoran,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,36.3,8203.0
57645,RT,Crow-Hassan,Hanover,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Lake Independence Regional Trail,156.61,4117.0
57646,PT,Crow-Hassan,Rogers,Dirt/Minimum Maintenance,25.0,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Horse",False,,55.18,13714.0
57647,PT,Crow-Hassan,Hanover,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,848.83,4117.0
57648,PT,Elm Creek,Dayton,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,269.77,11065.0
57649,PT,Elm Creek,Champlin,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,21.47,22523.0
57650,PT,Elm Creek,Champlin,Mowed,16.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,2.24,22523.0
57651,PT,Elm Creek,Dayton,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,12.46,11065.0
57652,PT,Elm Creek,Dayton,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,3.7,11065.0
57653,PT,Elm Creek,Dayton,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,136.57,11065.0
57654,PT,Elm Creek,Maple Grove,Mowed,,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,Meadowlark Trail,661.71,71618.0
57655,PT,Elm Creek,Dayton,Mowed,,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,Meadowlark Trail,26.05,11065.0
57656,RT,Not In Park,Hopkins,Underpass,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,North Cedar Lake Regional Trail,41.73,18449.0
57657,RT,Not In Park,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,9343.91,86580.0
57658,RT,Not In Park,Edina,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nine Mile Creek Regional Trail,2018.42,53342.0
57659,PT,Lake Rebecca,Greenfield,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,1487.3,2850.0
57660,PT,Murphy-Hanrehan,Credit River Twp.,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)","Snowmobile, Hike, Snowshoe, Dog (On-Leash)",False,,637.13,
57661,PT,Murphy-Hanrehan,Credit River Twp.,Mowed,15.0,"Unpaved Hike, Horse, Dog (On-Leash)","Snowmobile, Hike, Snowshoe, Dog (On-Leash)",False,,145.29,
57662,PT,Murphy-Hanrehan,,Mowed,15.0,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,49.74,
57663,RT,Not In Park,Shakopee,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,28.83,48190.0
57664,PT,Carver,Victoria,Mowed,12.0,,Snowmobile,False,,302.57,11768.0
57665,RT,Not In Park,Minnetrista,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Dakota Rail Regional Trail,57.02,8946.0
57666,PT,Baker,Medina,Dirt/Minimum Maintenance,,"Unpaved Hike, Horse, Dog (On-Leash)",,False,,721.06,7102.0
57667,RT,Not In Park,Minneapolis,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nokomis - Minnesota River Regional Trail,1413.92,423250.0
57668,RT,Not In Park,Minneapolis,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nokomis - Minnesota River Regional Trail,51.87,423250.0
57671,PT,Elm Creek,Maple Grove,Mowed,,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,Heron Trail,59.03,71618.0
57672,PT,Eagle,Maple Grove,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,22.89,71618.0
57673,RT,Not In Park,Golden Valley,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Luce Line Regional Trail,19.25,20789.0
57674,RT,Not In Park,Golden Valley,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Luce Line Regional Trail,5.78,20789.0
57675,PT,Sochacki,Robbinsdale,Bituminous,8.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,119.83,13764.0
57676,PT,Sochacki,Golden Valley,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,14.48,20789.0
57677,RT,Not In Park,Medicine Lake,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Luce Line Regional Trail,9.25,310.0
57678,PT,Lake Rebecca,Independence,Gravel,2.0,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,,5722.02,3608.0
57679,PT,Lake Rebecca,Independence,Gravel,2.0,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,,1785.83,3608.0
57680,PT,Lake Rebecca,Greenfield,Dirt/Minimum Maintenance,,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",False,,1329.57,2850.0
57681,RT,Not In Park,Credit River Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,29.45,
57682,PT,Cleary,Credit River Twp.,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)",Snowmobile,False,,621.21,
57683,PT,Not In Park,Credit River Twp.,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)",Snowmobile,False,,189.53,
57684,PT,Not In Park,Credit River Twp.,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)",Snowmobile,False,,41.02,
57685,RT,Cleary,Credit River Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Big Woods Regional Trail,79.5,
57687,PT,Spring Lake Park,Prior Lake,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,554.92,28160.0
57688,PT,Spring Lake Park,Prior Lake,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,813.16,28160.0
57689,RT,Not In Park,Prior Lake,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Spring Lake Regional Trail,2.8,28160.0
57690,PT,Not In Park,Prior Lake,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,5.6,28160.0
57691,PT,Not In Park,Prior Lake,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,69.74,28160.0
57692,PT,Spring Lake Park,Prior Lake,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,120.55,28160.0
57693,PT,Not In Park,Prior Lake,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,87.0,28160.0
57694,PT,Not In Park,Prior Lake,Bituminous,6.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,,58.09,28160.0
57695,PT,Spring Lake Park,Prior Lake,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,109.15,28160.0
57696,PT,The Landing,Shakopee,Gravel,,"Aggregate Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,47.97,48190.0
57720,PT,The Landing,Shakopee,Gravel,,"Aggregate Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,2.88,48190.0
57724,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,33.43,86580.0
57725,PT,Hyland,Bloomington,Bridge,10.0,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,23.15,86580.0
57728,PT,Bryant,Eden Prairie,Mowed,8.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,123.94,61496.0
57729,PT,Bryant,Eden Prairie,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,4.38,61496.0
57731,PT,Goose,Shorewood,Dock/Pier,,Boardwalk,Boardwalk,False,,9.58,7440.0
57732,PT,Not In Park,Minnetrista,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)",,False,,43.16,8946.0
57733,PT,Gale Woods,Minnetrista,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)",,False,,8.01,8946.0
57736,PT,Not In Park,Minnetrista,Snow Only,12.0,,Snowmobile,False,,28.61,8946.0
57737,PT,Baker,Medina,Mowed,10.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,205.84,7102.0
57738,RT,Not In Park,Medina,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,266.69,7102.0
57739,RT,Baker,Medina,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,70.0,7102.0
57740,PT,Not In Park,Medina,Mowed,10.0,"Unpaved Hike, Horse, Dog (On-Leash)",,False,,45.3,7102.0
57741,PT,Baker,Medina,Snow Only,,,Snowmobile,False,,46.36,7102.0
57742,RT,Baker,Medina,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,217.04,7102.0
57743,RT,Baker,Medina,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,33.46,7102.0
57744,RT,Baker,Medina,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,97.21,7102.0
57745,RT,Not In Park,Medina,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,51.13,7102.0
57746,RT,Not In Park,Medina,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,5.47,7102.0
57747,RT,Not In Park,Orono,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,144.3,8055.0
57750,PT,French,Plymouth,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,6.53,76546.0
57751,PT,Not In Park,Plymouth,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,7.66,76546.0
57752,PT,French,Plymouth,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,5.45,76546.0
57753,PT,Not In Park,Plymouth,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,212.86,76546.0
57754,PT,French,Plymouth,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,35.2,76546.0
57755,PT,French,Plymouth,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,37.62,76546.0
57756,PT,French,Plymouth,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,38.46,76546.0
57759,RT,Not In Park,Maple Grove,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Medicine Lake Regional Trail,273.8,71618.0
57760,RT,Not In Park,Dayton,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Medicine Lake Regional Trail,728.89,11065.0
57761,PT,Elm Creek,Dayton,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,410.91,11065.0
57762,PT,Not In Park,Dayton,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,234.79,11065.0
57763,PT,Not In Park,Dayton,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)",,False,,12.07,11065.0
57764,PT,Not In Park,Dayton,Snow Only,10.0,,Snowmobile,False,,133.66,11065.0
57765,PT,Not In Park,Dayton,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",,False,,13.66,11065.0
57766,PT,Not In Park,Dayton,Mowed,,"Unpaved Hike, Horse, Dog (On-Leash)",,False,,9.6,11065.0
57767,PT,Not In Park,Dayton,Gravel,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",,False,,12.57,11065.0
57768,PT,Not In Park,Dayton,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,14.0,11065.0
57769,RT,Not In Park,Brooklyn Park,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,1074.86,80619.0
57770,RT,Not In Park,Brooklyn Park,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,530.55,80619.0
57771,RT,Mississippi Gateway,Brooklyn Park,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,504.11,80619.0
57772,RT,Mississippi Gateway,Brooklyn Park,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,55.76,80619.0
57773,RT,Not In Park,Brooklyn Park,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,922.13,80619.0
57774,RT,Mississippi Gateway,Brooklyn Park,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,343.67,80619.0
57776,RT,Not In Park,Brooklyn Center,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,287.1,31032.0
57777,RT,North Mississippi,Brooklyn Center,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,87.19,31032.0
57778,RT,North Mississippi,Brooklyn Center,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,78.5,31032.0
57779,RT,Not In Park,Brooklyn Center,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,83.27,31032.0
57780,RT,Not In Park,Brooklyn Center,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,12.76,31032.0
57781,RT,North Mississippi,Brooklyn Center,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,459.19,31032.0
57782,RT,North Mississippi,Brooklyn Center,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,272.61,31032.0
57783,RT,Not In Park,Brooklyn Center,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,125.6,31032.0
57784,PT,Not In Park,Columbia Heights,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,27.09,22389.0
57785,PT,Not In Park,St. Anthony,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,3.95,10217.0
57785,PT,Not In Park,St. Anthony,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,3.95,92.0
57786,PT,Sochacki,Robbinsdale,Gravel,12.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,382.75,13764.0
57787,PT,Sochacki,Robbinsdale,Gravel,12.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,114.92,13764.0
57789,PT,Sochacki,Robbinsdale,Gravel,12.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,131.19,13764.0
57790,PT,Sochacki,Robbinsdale,Gravel,12.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,259.95,13764.0
57791,RT,Not In Park,Laketown Twp.,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Baker/Carver Regional Trail,213.94,
57792,PT,Not In Park,Greenfield,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,781.0,2850.0
57793,PT,Lake Rebecca,Greenfield,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,False,,10.59,2850.0
57794,PT,Not In Park,Greenfield,Mowed,12.0,,Snowmobile,False,,15.61,2850.0
57795,PT,Not In Park,Greenfield,Snow Only,14.0,,Snowmobile,False,,12.81,2850.0
