ObjectID,TRPDClassification,Park,City,County,TrailSurface,Width_ft,DataGrade,DataSource,GlobalID,created_date,last_edited_date,MapWebWinter,MapWebSummer,Summer_Type,Winter_Type,Plowed,Name_OfficialSummer_Primary,Name_OfficialWinter_Primary,Shape_Length
1402,Park Trail,Lake Rebecca,Greenfield,Hennepin,Mowed,8,Low Mapping,GPS Collection,{AFCE7D34-05D3-4BF8-A204-24F3966FA4DC},,2024/08/16 17:34:27+00,NO,YES,"Unpaved Hike, Dog (On-Leash)",,,,,66.3929579935114
1406,Park Trail,Spring Lake Park,Prior Lake,Scott,Bituminous,10,Low Mapping,GPS Collection,{4DE03222-2510-4CE2-BBC1-E832E48106E8},,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,142.73316030198
1407,Park Trail,Spring Lake Park,Prior Lake,Scott,Bituminous,10,Low Mapping,GPS Collection,{9B4E9D85-CFCF-4557-9DD7-1C7A4D7D08CA},,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,609.553814253456
1427,Park Trail,Lake Minnetonka,Minnetrista,Hennepin,Dock/Pier,10,Low Mapping,GPS Collection,{187AB098-3BC3-4CCF-B79F-5BDDC685A9BD},,2024/08/16 17:34:53+00,NO,YES,Boardwalk,,,,,30.0309624805179
1428,Park Trail,Lake Minnetonka,Minnetrista,Hennepin,Concrete,10,Low Mapping,GPS Collection,{9837D1E0-664D-46DD-8532-59FB46D96284},,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,1.6420960807976
1435,Park Trail,Eagle,Plymouth,Hennepin,Snow Only,16,Low Mapping,GPS Collection,{80F36AD5-871B-460A-9F02-5DAA5F3304EC},,2024/08/16 17:34:42+00,YES,NO,,Cross-country Skate/Classic,,,,208.932094324863
1441,Regional Trail,North Mississippi,Brooklyn Center,Hennepin,Crosswalk,0,Low Mapping,GPS Collection,{DEEC05D9-791C-4C7E-9A4C-BF5D80C820C4},,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,West Mississippi River Regional Trail,West Mississippi River Regional Trail,6.78213877925001
1442,Park Trail,Lake Minnetonka,Minnetrista,Hennepin,Concrete,10,Low Mapping,GPS Collection,{A1747FD7-1575-43FB-8F68-302E5C69C0CD},,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,13.8135687402586
1444,Park Trail,Gale Woods,Minnetrista,Hennepin,Crosswalk,0,Low Mapping,GPS Collection,{11122F81-E402-4820-9FA6-BA6BAEDBA8FE},,2024/08/16 17:34:27+00,YES,YES,Aggregate Hike,"Hike, Snowshoe, Cross-country Skate/Classic",,,,81.502061997872
1445,Park Trail,Gale Woods,Minnetrista,Hennepin,Concrete,16,Intermediate Mapping,Aerial Based HUD,{63DBB501-6EAC-49B1-A525-981222681FF8},,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Cross-country Skate/Classic",,,,38.113983155417
1446,Park Trail,Gale Woods,Minnetrista,Hennepin,Concrete,16,Intermediate Mapping,Aerial Based HUD,{89E42BB3-62FE-4248-A641-490AB45246B9},,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,65.7949274234742
1458,Park Trail,French,Plymouth,Hennepin,Mowed,12,Low Mapping,GPS Collection,{489F54B2-9EF4-44F6-BE5E-32043ECECF7E},,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,Medicine Trail,Medicine Trail,362.986757341611
1459,Park Trail,French,Plymouth,Hennepin,Mowed,12,Low Mapping,GPS Collection,{E05F6137-187B-463A-8405-DC26DC76FE1D},,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,Medicine Trail,Medicine Trail,488.035843000619
1464,Park Trail,Not In Park,Minnetonka,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{A73255D6-481E-49F7-8C3B-E2ECB5430BFB},,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,55.7017051450232
1465,Park Trail,Bryant,Eden Prairie,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{BBAC421D-B5DA-4C36-8B37-199CD83FFDD5},,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,29.2423561850344
1466,Park Trail,Eagle,Plymouth,Hennepin,Snow Only,16,Low Mapping,GPS Collection,{8C48C52B-B0B4-4C4F-B466-A3CE7985DEBD},,2024/08/16 17:34:42+00,YES,NO,,Cross-country Classic,,,,56.9498161078805
1467,Park Trail,Eagle,Plymouth,Hennepin,Snow Only,16,Low Mapping,GPS Collection,{F5CDF9C5-D449-4675-8101-39CA35098B70},,2024/08/16 17:34:42+00,YES,NO,,Cross-country Skate/Classic,,,,724.99691003412
1469,Park Trail,Carver,Victoria,Carver,Bituminous,10,Low Mapping,GPS Collection,{B42862F7-AA54-45AC-9AB4-B4D967D4EEF6},,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,996.244803164366
1470,Park Trail,Carver,Victoria,Carver,Bituminous,10,Low Mapping,GPS Collection,{5844EE96-9610-4194-AD1F-A495FB3BD795},,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,931.49836398426
1471,Park Trail,Bryant,Eden Prairie,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{72366FA6-F5E3-45EC-AC9F-FC817A27115A},,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,515.116146145576
1472,Park Trail,Cleary,Credit River Twp.,Scott,Mowed,12,Low Mapping,GPS Collection,{85435CBC-8CD9-4DEA-8FBB-E6F9A1FAD7EB},,2024/08/16 17:34:27+00,NO,YES,"Unpaved Hike, Dog (On-Leash)",,,,,18.6938301677364
1473,Park Trail,Cleary,Credit River Twp.,Scott,Mowed,12,Low Mapping,GPS Collection,{0771801A-085A-4229-8FB9-47B322E69A45},,2024/08/16 17:34:27+00,NO,YES,"Unpaved Hike, Dog (On-Leash)",,,,,25.1078431979146
1474,Park Trail,Cleary,Credit River Twp.,Scott,Mowed,12,Low Mapping,GPS Collection,{5048B3C1-6C3E-4999-BB54-AA597C537B08},,2024/08/16 17:34:27+00,NO,YES,"Unpaved Hike, Dog (On-Leash)",,,,,23.7662340670704
1475,Park Trail,Cleary,Credit River Twp.,Scott,Mowed,12,Low Mapping,GPS Collection,{581DE795-25EF-4AAF-93EE-13A5CD4FCEA9},,2024/08/16 17:34:27+00,NO,YES,"Unpaved Hike, Dog (On-Leash)",,,,,15.2297634071458
1476,Park Trail,Cleary,Credit River Twp.,Scott,Mowed,12,Low Mapping,GPS Collection,{7A3F2DA2-B1B7-45C1-9FB2-AFF8DBD6A539},,2024/08/16 17:34:27+00,NO,YES,"Unpaved Hike, Dog (On-Leash)",,,,,11.3984469029863
1477,Park Trail,Cleary,Credit River Twp.,Scott,Mowed,12,Low Mapping,GPS Collection,{3301401F-8B94-4AB1-AD9A-3313FAA17E28},,2024/08/16 17:34:27+00,NO,YES,"Unpaved Hike, Dog (On-Leash)",,,,,15.8943533081411
1478,Park Trail,Not In Park,Coon Rapids,Anoka,Bituminous,10,Low Mapping,Aerial Based HUD,{698A6B70-CCEA-4351-A74D-4F5E85F96D5E},,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,488.871313007106
1479,Park Trail,Elm Creek,Dayton,Hennepin,Snow Only,10,Low Mapping,GPS Collection,{DAB9ABEB-23F9-4697-BC9D-5116238C9C07},,2024/08/16 17:34:42+00,YES,NO,,Snowmobile,,,,507.222789436273
1485,Regional Trail,Not In Park,Corcoran,Hennepin,Crosswalk,0,High Mapping,GPS Collection,{ED3C3D35-036C-4482-B60F-FE951B884DB7},,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Lake Independence Regional Trail,Lake Independence Regional Trail,7.6788325633682
1486,Park Trail,Elm Creek,Dayton,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{BFFCC18E-8E40-4942-AEC6-F53BD0D9AFEF},,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,20.5049705033033
1492,Park Trail,Elm Creek,Champlin,Hennepin,Gravel,2,Low Mapping,GPS Collection,{6BB87488-D715-4954-A5BE-C48DEB4AAEFF},,2024/08/16 17:34:42+00,YES,YES,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",,,,2354.09766317976
1494,Park Trail,Elm Creek,Champlin,Hennepin,Gravel,2,Low Mapping,GPS Collection,{98CF68F3-3D9A-4D2E-BD82-2339514C60A8},,2024/08/16 17:34:42+00,YES,YES,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",,,,136.788782736177
